Product Name,Price,Rating,Product Link,Brand,Category,Discount,Reviews Count,Availability
HP OmniBook 5 OLED Next-Gen AI Laptop Snapdragon X - (16 GB/1 TB SSD/Windows 11 Home) 16-fb0001QU Thin...,"₹69,990",4.3,https://www.flipkart.com/hp-omnibook-5-oled-next-gen-ai-laptop-snapdragon-x-16-gb-1-tb-ssd-windows-11-home-16-fb0001qu-thin-light/p/itmb3931d2ae1ddf?pid=COMHGYBW4GEYPD9M&lid=LSTCOMHGYBW4GEYPD9MICXF4W&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_99&otracker=search&fm=organic&iid=be112d76-c01e-473f-a59e-543331304e45.COMHGYBW4GEYPD9M.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,HP,laptop,8,4342,In Stock
Acer Intel Core i5 - (8 GB/512 GB SSD/Windows 11 Home) TL04-51M Laptop,"₹45,990",4.9,https://www.flipkart.com/acer-intel-core-i5-8-gb-512-gb-ssd-windows-11-home-tl04-51m-laptop/p/itm5195940ec1f6d?pid=COMHHF7VFBKFA5MS&lid=LSTCOMHHF7VFBKFA5MSNSCMZD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_100&otracker=search&fm=organic&iid=be112d76-c01e-473f-a59e-543331304e45.COMHHF7VFBKFA5MS.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,Acer,laptop,19,3329,In Stock
Acer Aspire 7 (i5 14th Gen) Intel Core 5 210H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA...,"₹70,990",3.8,https://www.flipkart.com/acer-aspire-7-i5-14th-gen-intel-core-5-210h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-a715-79g-gaming-laptop/p/itm356d6c17565ef?pid=COMHGEUYN3UZFJRM&lid=LSTCOMHGEUYN3UZFJRM4GHADL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_101&otracker=search&fm=organic&iid=be112d76-c01e-473f-a59e-543331304e45.COMHGEUYN3UZFJRM.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,Acer,laptop,10,3985,In Stock
"Acer Aspire Lite with Backlit Keyboard, Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Ho...","₹49,499",4.6,https://www.flipkart.com/acer-aspire-lite-backlit-keyboard-intel-core-i7-12th-gen-1255u-16-gb-512-gb-ssd-windows-11-home-al15-52-thin-light-laptop/p/itm1bc0bcb4598e7?pid=COMH2TPS6EYHZMHF&lid=LSTCOMH2TPS6EYHZMHFTBUVEF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_102&otracker=search&fm=organic&iid=be112d76-c01e-473f-a59e-543331304e45.COMH2TPS6EYHZMHF.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,Acer,laptop,24,4531,In Stock
Lenovo Yoga Slim 7 Ultra 9 185H WUXGA OLED with 1Yr ADP Intel Core Ultra 9 185H - (32 GB/1 TB SSD/Wind...,"₹1,09,990",4.4,https://www.flipkart.com/lenovo-yoga-slim-7-ultra-9-185h-wuxga-oled-1yr-adp-intel-core-32-gb-1-tb-ssd-windows-11-home-14imh9-thin-light-laptop/p/itm25bb8d43c952a?pid=COMHK53MRNF5T8PK&lid=LSTCOMHK53MRNF5T8PKIVKSSS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_103&otracker=search&fm=organic&iid=be112d76-c01e-473f-a59e-543331304e45.COMHK53MRNF5T8PK.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,Lenovo,laptop,12,1594,In Stock
"ASUS Vivobook S16 (2025) with Office 2024 + M365 Basic*, Metal Body*, Intel Core Ultra 5 225H - (16 GB...","₹75,990",3.6,https://www.flipkart.com/asus-vivobook-s16-2025-office-2024-m365-basic-metal-body-intel-core-ultra-5-225h-16-gb-512-gb-ssd-windows-11-home-s3607ca-rp065ws-thin-light-laptop/p/itma7224a66e9e87?pid=COMHCQ5E2GDRJXWH&lid=LSTCOMHCQ5E2GDRJXWHDE0PB0&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_104&otracker=search&fm=organic&iid=be112d76-c01e-473f-a59e-543331304e45.COMHCQ5E2GDRJXWH.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,ASUS,laptop,13,3556,In Stock
Acer Swift Neo Office 2024 + M365 Basic Intel Core Ultra 7 155U - (16 GB/512 GB SSD/Windows 11 Home) S...,"₹69,593",4.3,https://www.flipkart.com/acer-swift-neo-office-2024-m365-basic-intel-core-ultra-7-155u-16-gb-512-gb-ssd-windows-11-home-sfn14-54h-thin-light-laptop/p/itm84801184d63e1?pid=COMHDZRBCFZZGBWR&lid=LSTCOMHDZRBCFZZGBWRRHFLX5&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_105&otracker=search&fm=organic&iid=be112d76-c01e-473f-a59e-543331304e45.COMHDZRBCFZZGBWR.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,Acer,laptop,42,1407,In Stock
"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 H...","₹59,490",3.6,https://www.flipkart.com/asus-vivobook-15-backlit-keyboard-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-x1504za-nj540ws-x1504za-nj542ws-thin-light-laptop/p/itm200184e4e0443?pid=COMHYG8ZSP9DC2GZ&lid=LSTCOMHYG8ZSP9DC2GZHA8OZ0&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_106&otracker=search&fm=organic&iid=be112d76-c01e-473f-a59e-543331304e45.COMHYG8ZSP9DC2GZ.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,ASUS,laptop,7,733,In Stock
MOTOROLA Motobook 60 Full Metal OLED (i7 14th Gen) Intel Core 7 (Series 2) 240H - (16 GB/1 TB SSD/Wind...,"₹71,990",4.4,https://www.flipkart.com/motorola-motobook-60-full-metal-oled-i7-14th-gen-intel-core-7-series-2-240h-16-gb-1-tb-ssd-windows-11-home-14irh10r-thin-light-laptop/p/itme38d212ff500c?pid=COMHAUZWZGRD8HHC&lid=LSTCOMHAUZWZGRD8HHCQXWCOA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_107&otracker=search&fm=organic&iid=be112d76-c01e-473f-a59e-543331304e45.COMHAUZWZGRD8HHC.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,MOTOROLA,laptop,20,81,In Stock
Acer Swift Neo Office 2024 + M365 Basic Intel Core Ultra 7 155U - (32 GB/1 TB SSD/Windows 11 Home) SFN...,"₹74,494",4.7,https://www.flipkart.com/acer-swift-neo-office-2024-m365-basic-intel-core-ultra-7-155u-32-gb-1-tb-ssd-windows-11-home-sfn14-54h-thin-light-laptop/p/itm9180feafead2d?pid=COMHG2ERB6VXPETG&lid=LSTCOMHG2ERB6VXPETGQNBQ2S&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_108&otracker=search&fm=organic&iid=be112d76-c01e-473f-a59e-543331304e45.COMHG2ERB6VXPETG.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,Acer,laptop,10,1028,In Stock
Primebook 2 Neo (2025) in-Built AI MediaTek Helio G99 (MT8781) - (6 GB/128 GB/Android 15) PBG9911128#B...,"₹19,990",4.4,https://www.flipkart.com/primebook-2-neo-2025-in-built-ai-mediatek-helio-g99-mt8781-6-gb-128-gb-android-15-pbg9911128-b7b7b7-thin-light-laptop/p/itmbf605949ab673?pid=COMHDGD5AJEV875Y&lid=LSTCOMHDGD5AJEV875YGWNEQP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_109&otracker=search&fm=organic&iid=be112d76-c01e-473f-a59e-543331304e45.COMHDGD5AJEV875Y.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,Primebook,laptop,29,3326,In Stock
DELL 14 Next Gen AI PC Microsoft Office Home 2024 Intel Core Ultra 5 226V - (16 GB/512 GB SSD/Windows ...,"₹90,990",4.4,https://www.flipkart.com/dell-14-next-gen-ai-pc-microsoft-office-home-2024-intel-core-ultra-5-226v-16-gb-512-gb-ssd-windows-11-home-db14250-plus-2-1-db04250-thin-light-laptop/p/itmd5a3fea5e96f8?pid=COMHDGD5HGDVUX9R&lid=LSTCOMHDGD5HGDVUX9RPSVW5T&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_110&otracker=search&fm=organic&iid=be112d76-c01e-473f-a59e-543331304e45.COMHDGD5HGDVUX9R.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,DELL,laptop,6,639,In Stock
"ASUS Vivobook 14 Flip OLED (2025) with Touch Screen, Backlit Keyboard, Intel Core Ultra 5 226V - (16 G...","₹92,990",3.8,https://www.flipkart.com/asus-vivobook-14-flip-oled-2025-touch-screen-backlit-keyboard-intel-core-ultra-5-226v-16-gb-512-gb-ssd-windows-11-home-tp3407sa-ql024ws-2-1-laptop/p/itm7f344f86d1b13?pid=COMH89EBRZGZABHF&lid=LSTCOMH89EBRZGZABHFPSNFRF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_111&otracker=search&fm=organic&iid=be112d76-c01e-473f-a59e-543331304e45.COMH89EBRZGZABHF.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,ASUS,laptop,35,4369,In Stock
Lenovo LQQ Essential AMD Ryzen 7 Octa Core 7735HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NV...,"₹1,04,990",4.2,https://www.flipkart.com/lenovo-lqq-essential-amd-ryzen-7-octa-core-7735hs-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-loq-15arp10e-gaming-laptop/p/itm60295aae1de17?pid=COMHMFXR9B8B7W82&lid=LSTCOMHMFXR9B8B7W82Z5QAGI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_112&otracker=search&fm=organic&iid=be112d76-c01e-473f-a59e-543331304e45.COMHMFXR9B8B7W82.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,Lenovo,laptop,38,604,In Stock
Apple Macbook Neo A18 Pro(2026) A18 Pro - (8 GB/256 GB SSD/Tahoe) MHFA4HN/A,"₹63,990",4.1,https://www.flipkart.com/apple-macbook-neo-a18-pro-2026-pro-8-gb-256-gb-ssd-tahoe-mhfa4hn-a/p/itm9fce39e65bd7e?pid=COMHH8C57Y6W6NZU&lid=LSTCOMHH8C57Y6W6NZUASDOLA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_113&otracker=search&fm=organic&iid=be112d76-c01e-473f-a59e-543331304e45.COMHH8C57Y6W6NZU.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,Apple,laptop,6,550,In Stock
DELL Inspiron 5440 (2026) (i3 14th Gen) Intel Core 3 14th Gen 100U - (8 GB/512 GB SSD/Windows 11 Pro) ...,"₹45,990",5.0,https://www.flipkart.com/dell-inspiron-5440-2026-i3-14th-gen-intel-core-3-gen-100u-8-gb-512-gb-ssd-windows-11-pro-thin-light-laptop/p/itmcb515f5806b29?pid=COMHJSFN4CYQJ79Z&lid=LSTCOMHJSFN4CYQJ79ZX6ZBAM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_114&otracker=search&fm=organic&iid=be112d76-c01e-473f-a59e-543331304e45.COMHJSFN4CYQJ79Z.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,DELL,laptop,38,4805,In Stock
MSI Thin 15 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"₹69,990",4.9,https://www.flipkart.com/msi-thin-15-intel-core-i7-13th-gen-13620h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-b13uc-124in-b13uc-1804in-gaming-laptop/p/itmc1581367ea4e2?pid=COMGYSFGZVTRF9MU&lid=LSTCOMGYSFGZVTRF9MUTPDVBJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_115&otracker=search&fm=organic&iid=be112d76-c01e-473f-a59e-543331304e45.COMGYSFGZVTRF9MU.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,MSI,laptop,25,2240,In Stock
"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Ho...","₹49,990",5.0,https://www.flipkart.com/asus-vivobook-15-backlit-keyboard-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-x1504va-nj320ws-x1504va-bq321ws-thin-light-laptop/p/itm200184e4e0443?pid=COMGYSFGRDEFFPY6&lid=LSTCOMGYSFGRDEFFPY6O9VORD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_116&otracker=search&fm=organic&iid=be112d76-c01e-473f-a59e-543331304e45.COMGYSFGRDEFFPY6.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,ASUS,laptop,43,4457,In Stock
Samsung Galaxy Book4 Edge Series Copilot AI-PC Full Metal Chasis Snapdragon X - (16 GB/512 GB SSD/Wind...,"₹67,990",4.8,https://www.flipkart.com/samsung-galaxy-book4-edge-series-copilot-ai-pc-full-metal-chasis-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-np750xqb-ka1in-thin-light-laptop/p/itm1d61ec8d90cc7?pid=COMHE4ATFWNVHXHS&lid=LSTCOMHE4ATFWNVHXHSIHS0FO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_117&otracker=search&fm=organic&iid=be112d76-c01e-473f-a59e-543331304e45.COMHE4ATFWNVHXHS.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,Samsung,laptop,31,4441,In Stock
Lenovo IdeaPad Pro 5 with 1Yr ADP Intel Core Ultra 9 285H - (32 GB/1 TB SSD/Windows 11 Home) 14IAH10 T...,"₹1,67,890",4.1,https://www.flipkart.com/lenovo-ideapad-pro-5-1yr-adp-intel-core-ultra-9-285h-32-gb-1-tb-ssd-windows-11-home-14iah10-thin-light-laptop/p/itmd7d69c58f3bc7?pid=COMHEAQTBUKSCUZE&lid=LSTCOMHEAQTBUKSCUZELO7MJY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_118&otracker=search&fm=organic&iid=be112d76-c01e-473f-a59e-543331304e45.COMHEAQTBUKSCUZE.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,Lenovo,laptop,25,2904,In Stock
DELL PRO 15 (2026) DDR5 5600Mhz (i3 14th Gen) Intel Core 3 14th Gen 100U - (8 GB/512 GB SSD/Windows 11...,"₹44,999",4.7,https://www.flipkart.com/dell-pro-15-2026-ddr5-5600mhz-i3-14th-gen-intel-core-3-gen-100u-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itmf852e563992ae?pid=COMHK5AXGAYRHTHZ&lid=LSTCOMHK5AXGAYRHTHZTSXFWC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_119&otracker=search&fm=organic&iid=be112d76-c01e-473f-a59e-543331304e45.COMHK5AXGAYRHTHZ.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,DELL,laptop,29,3309,In Stock
Lenovo LOQ AMD Ryzen 5 Quad Core - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX ...,"₹86,990",3.8,https://www.flipkart.com/lenovo-loq-amd-ryzen-5-quad-core-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-144-hz-15arp9-gaming-laptop/p/itmab1bb72af6575?pid=COMHJ7USS5FCFFH3&lid=LSTCOMHJ7USS5FCFFH3QICMVJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_120&otracker=search&fm=organic&iid=be112d76-c01e-473f-a59e-543331304e45.COMHJ7USS5FCFFH3.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,Lenovo,laptop,26,505,In Stock
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"₹59,990",4.3,https://www.flipkart.com/msi-thin-a15-amd-ryzen-5-hexa-core-7535hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-b7uc-284in-b7uc-102in-gaming-laptop/p/itm61400c2ed6802?pid=COMGXMSXNZSJERHE&lid=LSTCOMGXMSXNZSJERHELUC5TJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_121&otracker=search&fm=organic&iid=72775028-d81b-4124-b30d-85b09a72736a.COMGXMSXNZSJERHE.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,MSI,laptop,48,986,In Stock
Primebook 2 Neo (2025) in-Built AI MediaTek Helio G99 (MT8781) - (6 GB/128 GB/Android 15) PBG9911128#B...,"₹19,990",4.7,https://www.flipkart.com/primebook-2-neo-2025-in-built-ai-mediatek-helio-g99-mt8781-6-gb-128-gb-android-15-pbg9911128-b7b7b7-thin-light-laptop/p/itmbf605949ab673?pid=COMHDGD5AJEV875Y&lid=LSTCOMHDGD5AJEV875YGWNEQP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_122&otracker=search&fm=organic&iid=72775028-d81b-4124-b30d-85b09a72736a.COMHDGD5AJEV875Y.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,Primebook,laptop,48,4132,In Stock
ASUS Chromebook CX14 Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1405CKA-NK0...,"₹17,990",3.8,https://www.flipkart.com/asus-chromebook-cx14-intel-celeron-dual-core-n4500-4-gb-64-gb-emmc-storage-chrome-os-cx1405cka-nk0154-cx1405cka-s60342/p/itm076cdd51ac69a?pid=COMHDDZ7PYJZSGUZ&lid=LSTCOMHDDZ7PYJZSGUZKERLBX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_123&otracker=search&fm=organic&iid=72775028-d81b-4124-b30d-85b09a72736a.COMHDDZ7PYJZSGUZ.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,ASUS,laptop,42,3042,In Stock
ASUS Expertbook P1 with 1 Yr ADP Intel Core 3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) P1503...,"₹53,176",4.9,https://www.flipkart.com/asus-expertbook-p1-1-yr-adp-intel-core-3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-p1503cva-s70501ws-thin-light-laptop/p/itm5b59a30b4c016?pid=COMH8Z2QADYUVZN8&lid=LSTCOMH8Z2QADYUVZN8RVZVFV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_124&otracker=search&fm=organic&iid=72775028-d81b-4124-b30d-85b09a72736a.COMH8Z2QADYUVZN8.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,ASUS,laptop,19,3004,In Stock
Acer Aspire 5 Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) A514-54H Notebook,"₹89,990",3.9,https://www.flipkart.com/acer-aspire-5-intel-core-ultra-125h-16-gb-512-gb-ssd-windows-11-home-a514-54h-notebook/p/itmd237a2b9aa3ad?pid=COMHNNKQR9FURZZQ&lid=LSTCOMHNNKQR9FURZZQIVFW7Q&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_125&otracker=search&fm=organic&iid=72775028-d81b-4124-b30d-85b09a72736a.COMHNNKQR9FURZZQ.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,Acer,laptop,16,187,In Stock
MOTOROLA Motobook 60 Full Metal OLED (i7 14th Gen) Intel Core 7 (Series 2) 240H - (16 GB/512 GB SSD/Wi...,"₹67,990",4.5,https://www.flipkart.com/motorola-motobook-60-full-metal-oled-i7-14th-gen-intel-core-7-series-2-240h-16-gb-512-gb-ssd-windows-11-home-14irh10r-thin-light-laptop/p/itm96df72a170b7f?pid=COMHAUZWRPCKAGKZ&lid=LSTCOMHAUZWRPCKAGKZOGJOIN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_126&otracker=search&fm=organic&iid=72775028-d81b-4124-b30d-85b09a72736a.COMHAUZWRPCKAGKZ.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,MOTOROLA,laptop,36,3772,In Stock
Acer Swift Neo Office 2024 + M365 Basic Intel Core Ultra 7 155U - (32 GB/1 TB SSD/Windows 11 Home) SFN...,"₹74,494",4.0,https://www.flipkart.com/acer-swift-neo-office-2024-m365-basic-intel-core-ultra-7-155u-32-gb-1-tb-ssd-windows-11-home-sfn14-54h-thin-light-laptop/p/itm9180feafead2d?pid=COMHG2ERB6VXPETG&lid=LSTCOMHG2ERB6VXPETGQNBQ2S&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_127&otracker=search&fm=organic&iid=72775028-d81b-4124-b30d-85b09a72736a.COMHG2ERB6VXPETG.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,Acer,laptop,33,69,In Stock
HP 15 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 15-fr0028TU | 15-fr0045TU Thi...,"₹65,490",4.9,https://www.flipkart.com/hp-15-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-15-fr0028tu-15-fr0045tu-thin-light-laptop/p/itma36ceee31e597?pid=COMHEZA8DBZRJXZG&lid=LSTCOMHEZA8DBZRJXZGOLDFRS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_128&otracker=search&fm=organic&iid=72775028-d81b-4124-b30d-85b09a72736a.COMHEZA8DBZRJXZG.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,HP,laptop,33,2185,In Stock
ASUS ROG Zephyrus G16 OLED (2026) Intel Core Ultra 9 386H - (32 GB/2 TB SSD/Windows 11 Home/12 GB Grap...,"₹4,59,990",3.8,https://www.flipkart.com/asus-rog-zephyrus-g16-oled-2026-intel-core-ultra-9-386h-32-gb-2-tb-ssd-windows-11-home-12-gb-graphics-nvidia-geforce-rtx-5070-ti-240-hz-gu606ar-tb039ws-gaming-laptop/p/itmdee0c1001d6a1?pid=COMHNHH8FBHVAY2N&lid=LSTCOMHNHH8FBHVAY2NVLQNF7&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_129&otracker=search&fm=organic&iid=72775028-d81b-4124-b30d-85b09a72736a.COMHNHH8FBHVAY2N.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,ASUS,laptop,19,1510,In Stock
ASUS TUF Gaming F16 (2025) with Office 2024 + M365 Basic* Intel Core i7 14th Gen 14650HX - (16 GB/1 TB...,"₹1,49,990",3.6,https://www.flipkart.com/asus-tuf-gaming-f16-2025-office-2024-m365-basic-intel-core-i7-14th-gen-14650hx-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5060-165-hz-fx608jmr-rv049ws-laptop/p/itm941aa64dad2a5?pid=COMHCQ4KEYTHVRMH&lid=LSTCOMHCQ4KEYTHVRMH8YXEG1&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_130&otracker=search&fm=organic&iid=72775028-d81b-4124-b30d-85b09a72736a.COMHCQ4KEYTHVRMH.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,ASUS,laptop,32,2861,In Stock
HP Victus Intel Core i5 14th Gen 14450HX - (24 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFo...,"₹1,02,990",5.0,https://www.flipkart.com/hp-victus-intel-core-i5-14th-gen-14450hx-24-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-15-fa2382tx-gaming-laptop/p/itm125675f5dd872?pid=COMHDHGHR2PMJYHT&lid=LSTCOMHDHGHR2PMJYHT4NZQNU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_131&otracker=search&fm=organic&iid=72775028-d81b-4124-b30d-85b09a72736a.COMHDHGHR2PMJYHT.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,HP,laptop,42,4299,In Stock
ASUS Chromebook CX15 Intel Celeron Dual Core N50 - (4 GB/128 GB EMMC Storage/Chrome OS) CX1505CTA-S702...,"₹21,990",4.0,https://www.flipkart.com/asus-chromebook-cx15-intel-celeron-dual-core-n50-4-gb-128-gb-emmc-storage-chrome-os-cx1505cta-s70257-laptop/p/itm4119a57f911bf?pid=COMHKQA34NZEYCRY&lid=LSTCOMHKQA34NZEYCRYGZAOYM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_132&otracker=search&fm=organic&iid=72775028-d81b-4124-b30d-85b09a72736a.COMHKQA34NZEYCRY.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,ASUS,laptop,8,625,In Stock
